Date,Position,Action,CE_Time,PE_Time,Index Value,CE_OTM,PE_OTM,Exit,ExpiryDate,DaysToExpiry,CE_OTM_Premium,PE_OTM_Premium,EXIT_TYPE,Premium
2022-12-23,1,Short,09:25:00,09:25:00,17974.15,18500,17400,,2022-12-29,4,14.35,17.3,,31.65
2022-12-23,0,Long,15:20:00,15:20:00,17974.15,18500,17400,,2022-12-29,4,6.4,22.8,Time Exit,-29.200000000000003
2022-12-26,1,Short,09:25:00,09:25:00,17881.85,18450,17350,,2022-12-29,3,6.2,13.5,,19.7
2022-12-26,0,Long,15:20:00,15:20:00,17881.85,18450,17350,,2022-12-29,3,4.85,5.0,Time Exit,-9.85
2022-12-27,1,Short,09:25:00,09:25:00,18111.2,18650,17550,,2022-12-29,2,2.8,6.05,,8.85
2022-12-27,0,Long,15:20:00,15:20:00,18111.2,18650,17550,,2022-12-29,2,1.25,4.7,Time Exit,-5.95
2022-12-28,1,Short,09:25:00,09:25:00,18108.75,18650,17550,,2022-12-29,1,1.45,4.7,,6.15
2022-12-28,0,Long,15:20:00,15:20:00,18108.75,18650,17550,,2022-12-29,1,0.85,2.35,Time Exit,-3.2
2022-12-29,1,Short,09:25:00,09:25:00,18041.45,18600,17500,,2022-12-29,0,0.9,1.1,,2.0
2022-12-29,0,Long,15:20:00,15:20:00,18041.45,18600,17500,,2022-12-29,0,0.1,0.1,Time Exit,-0.2
2022-12-30,1,Short,09:25:00,09:25:00,18238.5,18800,17700,,2023-01-05,4,3.4,9.2,,12.6
2022-12-30,0,Long,15:20:00,15:20:00,18238.5,18800,17700,,2023-01-05,4,2.8,12.05,Time Exit,-14.850000000000001
2023-01-02,1,Short,09:25:00,09:25:00,18131.0,18700,17600,,2023-01-05,3,2.85,5.9,,8.75
2023-01-02,0,Long,15:20:00,15:20:00,18131.0,18700,17600,,2023-01-05,3,2.0,3.15,Time Exit,-5.15
2023-01-03,1,Short,09:25:00,09:25:00,18174.0,18700,17600,,2023-01-05,2,1.8,2.85,,4.65
2023-01-03,0,Long,15:20:00,15:20:00,18174.0,18700,17600,,2023-01-05,2,1.15,1.8,Time Exit,-2.95
2023-01-04,1,Short,09:25:00,09:25:00,18221.95,18750,17650,,2023-01-05,1,1.2,1.8,,3.0
2023-01-04,0,Long,15:20:00,15:20:00,18221.95,18750,17650,,2023-01-05,1,1.5,1.35,Time Exit,-2.85
2023-01-05,1,Short,09:25:00,09:25:00,18042.05,18600,17500,,2023-01-05,0,1.1,0.75,,1.85
2023-01-05,0,Long,15:20:00,15:20:00,18042.05,18600,17500,,2023-01-05,0,0.05,0.05,Time Exit,-0.1
2023-01-06,1,Short,09:25:00,09:25:00,18002.1,18550,17450,,2023-01-12,4,4.65,7.4,,12.05
2023-01-06,0,Long,15:20:00,15:20:00,18002.1,18550,17450,,2023-01-12,4,3.6,8.3,Time Exit,-11.9
2023-01-09,1,Short,09:25:00,09:25:00,17967.3,18500,17400,,2023-01-12,3,4.3,3.45,,7.75
2023-01-09,0,Long,15:20:00,15:20:00,17967.3,18500,17400,,2023-01-12,3,3.45,2.45,Time Exit,-5.9
2023-01-10,1,Short,09:25:00,09:25:00,18052.95,18600,17500,,2023-01-12,2,2.0,3.7,,5.7
2023-01-10,0,Long,15:20:00,15:20:00,18052.95,18600,17500,,2023-01-12,2,2.4,2.95,Time Exit,-5.35
2023-01-11,1,Short,09:25:00,09:25:00,17845.0,18400,17300,,2023-01-12,1,3.25,2.95,,6.2
2023-01-11,0,Long,15:20:00,15:20:00,17845.0,18400,17300,,2023-01-12,1,1.6,0.9,Time Exit,-2.5
2023-01-12,1,Short,09:25:00,09:25:00,17911.3,18450,17350,,2023-01-12,0,1.25,0.85,,2.1
2023-01-12,0,Long,15:20:00,15:20:00,17911.3,18450,17350,,2023-01-12,0,0.05,0.1,Time Exit,-0.15000000000000002
2023-01-13,1,Short,09:25:00,09:25:00,17795.35,18350,17250,,2023-01-19,4,8.35,10.0,,18.35
2023-01-13,0,Long,15:20:00,15:20:00,17795.35,18350,17250,,2023-01-19,4,7.15,3.65,Time Exit,-10.8
2023-01-16,1,Short,09:25:00,09:25:00,18005.85,18550,17450,,2023-01-19,3,2.75,5.45,,8.2
2023-01-16,0,Long,15:20:00,15:20:00,18005.85,18550,17450,,2023-01-19,3,2.3,3.7,Time Exit,-6.0
2023-01-17,1,Short,09:25:00,09:25:00,17923.5,18450,17350,,2023-01-19,2,2.7,3.45,,6.15
2023-01-17,0,Long,15:20:00,15:20:00,17923.5,18450,17350,,2023-01-19,2,1.55,2.25,Time Exit,-3.8
2023-01-18,1,Short,09:25:00,09:25:00,18059.05,18600,17500,,2023-01-19,1,1.1,2.5,,3.6
2023-01-18,0,Long,15:20:00,15:20:00,18059.05,18600,17500,,2023-01-19,1,0.7,1.85,Time Exit,-2.55
2023-01-19,1,Short,09:25:00,09:25:00,18113.35,18650,17550,,2023-01-19,0,0.85,1.2,,2.05
2023-01-19,0,Long,15:20:00,15:20:00,18113.35,18650,17550,,2023-01-19,0,0.05,0.05,Time Exit,-0.1
2023-01-20,1,Short,09:25:00,09:25:00,18108.25,18650,17550,,2023-01-25,3,2.35,4.95,,7.300000000000001
2023-01-20,0,Long,15:20:00,15:20:00,18108.25,18650,17550,,2023-01-25,3,2.6,3.85,Time Exit,-6.45
2023-01-23,1,Short,09:25:00,09:25:00,18074.6,18600,17500,,2023-01-25,2,2.7,2.35,,5.050000000000001
2023-01-23,0,Long,15:20:00,15:20:00,18074.6,18600,17500,,2023-01-25,2,1.7,1.7,Time Exit,-3.4
2023-01-24,1,Short,09:25:00,09:25:00,18181.15,18750,17650,,2023-01-25,1,1.3,1.8,,3.1
2023-01-24,0,Long,15:20:00,15:20:00,18181.15,18750,17650,,2023-01-25,1,0.9,0.55,Time Exit,-1.4500000000000002
2023-01-25,1,Short,09:25:00,09:25:00,18047.25,18600,17500,,2023-01-25,0,0.95,0.6,,1.5499999999999998
2023-01-25,0,Long,15:20:00,15:20:00,18047.25,18600,17500,,2023-01-25,0,0.05,0.05,Time Exit,-0.1
2023-01-27,1,Short,09:25:00,09:25:00,17800.7,18350,17250,,2023-02-02,4,28.25,35.45,,63.7
2023-01-27,0,Long,15:20:00,15:20:00,17800.7,18350,17250,,2023-02-02,4,11.1,53.3,Time Exit,-64.39999999999999
2023-01-30,1,Short,09:25:00,09:25:00,17617.55,18150,17050,,2023-02-02,3,34.9,42.7,,77.6
2023-01-30,0,Long,15:20:00,15:20:00,17617.55,18150,17050,,2023-02-02,3,23.8,18.7,Time Exit,-42.5
2023-01-31,1,Short,09:25:00,09:25:00,17618.9,18150,17050,,2023-02-02,2,24.9,27.3,,52.2
2023-01-31,0,Long,15:20:00,15:20:00,17618.9,18150,17050,,2023-02-02,2,25.25,11.15,Time Exit,-36.4
2022-06-01,1,Short,09:25:00,09:25:00,16632.15,17150,16150,,2022-06-02,1,2.45,8.8,,11.25
2022-06-01,0,Long,15:20:00,15:20:00,16632.15,17150,16150,,2022-06-02,1,1.35,4.45,Time Exit,-5.800000000000001
2022-06-02,1,Short,09:25:00,09:25:00,16482.75,17000,16000,,2022-06-02,0,1.05,1.05,,2.1
2022-06-02,0,Long,15:20:00,15:20:00,16482.75,17000,16000,,2022-06-02,0,0.05,0.05,Time Exit,-0.1
2022-06-03,1,Short,09:25:00,09:25:00,16781.3,17300,16300,,2022-06-09,4,14.5,31.8,,46.3
2022-06-03,0,Long,15:20:00,15:20:00,16781.3,17300,16300,,2022-06-09,4,5.05,47.4,Time Exit,-52.449999999999996
2022-06-06,1,Short,09:25:00,09:25:00,16511.3,17000,16000,,2022-06-09,3,12.2,16.95,,29.15
2022-06-06,0,Long,15:20:00,15:20:00,16511.3,17000,16000,,2022-06-09,3,11.35,9.35,Time Exit,-20.7
2022-06-07,1,Short,09:25:00,09:25:00,16443.35,16950,15950,,2022-06-09,2,5.9,8.45,,14.35
2022-06-07,0,Long,15:20:00,15:20:00,16443.35,16950,15950,,2022-06-09,2,3.1,6.0,Time Exit,-9.1
2022-06-08,1,Short,09:25:00,09:25:00,16399.15,16900,15900,,2022-06-09,1,4.0,4.85,,8.85
2022-06-08,0,Long,15:20:00,15:20:00,16399.15,16900,15900,,2022-06-09,1,1.45,1.35,Time Exit,-2.8
2022-06-09,1,Short,09:25:00,09:25:00,16289.8,16800,15800,,2022-06-09,0,1.1,0.65,,1.75
2022-06-09,0,Long,15:20:00,15:20:00,16289.8,16800,15800,,2022-06-09,0,0.05,0.05,Time Exit,-0.1
2022-06-10,1,Short,09:25:00,09:25:00,16309.0,16800,15800,,2022-06-16,4,14.7,24.1,,38.8
2022-06-10,0,Long,15:20:00,15:20:00,16309.0,16800,15800,,2022-06-16,4,9.4,36.7,Time Exit,-46.1
2022-06-13,1,Short,09:25:00,09:25:00,15803.2,16250,15350,,2022-06-16,3,24.5,29.45,,53.95
2022-06-13,0,Long,15:20:00,15:20:00,15803.2,16250,15350,,2022-06-16,3,18.25,32.55,Time Exit,-50.8
2022-06-14,1,Short,09:25:00,09:25:00,15707.65,16150,15250,,2022-06-16,2,15.3,20.45,,35.75
2022-06-14,0,Long,15:20:00,15:20:00,15707.65,16150,15250,,2022-06-16,2,14.4,11.3,Time Exit,-25.700000000000003
2022-06-15,1,Short,09:25:00,09:25:00,15707.55,16150,15250,,2022-06-16,1,9.5,8.05,,17.55
2022-06-15,0,Long,15:20:00,15:20:00,15707.55,16150,15250,,2022-06-16,1,4.65,9.4,Time Exit,-14.05
2022-06-16,1,Short,09:25:00,09:25:00,15817.55,16250,15350,,2022-06-16,0,0.95,1.0,,1.95
2022-06-16,0,Long,15:20:00,15:20:00,15817.55,16250,15350,,2022-06-16,0,0.05,1.8,Time Exit,-1.85
2022-06-17,1,Short,09:25:00,09:25:00,15258.95,15700,14800,,2022-06-23,4,45.45,66.6,,112.05
2022-06-17,0,Long,15:20:00,15:20:00,15258.95,15700,14800,,2022-06-23,4,38.3,52.2,Time Exit,-90.5
2022-06-20,1,Short,09:25:00,09:25:00,15290.05,15750,14850,,2022-06-23,3,19.05,48.6,,67.65
2022-06-20,0,Long,15:20:00,15:20:00,15290.05,15750,14850,,2022-06-23,3,13.9,26.85,Time Exit,-40.75
2022-06-21,1,Short,09:25:00,09:25:00,15457.8,15900,15000,,2022-06-23,2,6.35,21.3,,27.65
2022-06-21,0,Long,15:20:00,15:20:00,15457.8,15900,15000,,2022-06-23,2,16.05,7.5,Time Exit,-23.55
2022-06-22,1,Short,09:25:00,09:25:00,15515.2,15950,15050,,2022-06-23,1,3.2,10.2,,13.399999999999999
2022-06-22,0,Long,15:20:00,15:20:00,15515.2,15950,15050,,2022-06-23,1,1.65,8.45,Time Exit,-10.1
2022-06-23,1,Short,09:25:00,09:25:00,15499.1,15950,15050,,2022-06-23,0,1.4,1.9,,3.3
2022-06-23,0,Long,15:20:00,15:20:00,15499.1,15950,15050,,2022-06-23,0,0.05,0.05,Time Exit,-0.1
2022-06-24,1,Short,09:25:00,09:25:00,15711.65,16150,15250,,2022-06-30,4,27.7,41.8,,69.5
2022-06-24,0,Long,15:20:00,15:20:00,15711.65,16150,15250,,2022-06-30,4,17.85,33.25,Time Exit,-51.1
2022-06-27,1,Short,09:25:00,09:25:00,15895.65,16400,15400,,2022-06-30,3,8.9,21.05,,29.950000000000003
2022-06-27,0,Long,15:20:00,15:20:00,15895.65,16400,15400,,2022-06-30,3,4.15,19.0,Time Exit,-23.15
2022-06-28,1,Short,09:25:00,09:25:00,15743.55,16200,15300,,2022-06-30,2,6.85,16.5,,23.35
2022-06-28,0,Long,15:20:00,15:20:00,15743.55,16200,15300,,2022-06-30,2,7.9,6.05,Time Exit,-13.95
2022-06-29,1,Short,09:25:00,09:25:00,15708.5,16150,15250,,2022-06-30,1,3.25,5.9,,9.15
2022-06-29,0,Long,15:20:00,15:20:00,15708.5,16150,15250,,2022-06-30,1,2.65,2.3,Time Exit,-4.949999999999999
2022-06-30,1,Short,09:25:00,09:25:00,15863.0,16350,15350,,2022-06-30,0,0.9,1.5,,2.4
2022-06-30,0,Long,15:20:00,15:20:00,15863.0,16350,15350,,2022-06-30,0,0.05,0.05,Time Exit,-0.1
2022-07-01,1,Short,09:25:00,09:25:00,15714.5,16150,15250,,2022-07-07,4,22.85,47.15,,70.0
2022-07-01,0,Long,15:20:00,15:20:00,15714.5,16150,15250,,2022-07-07,4,26.3,24.6,Time Exit,-50.900000000000006
2022-07-04,1,Short,09:25:00,09:25:00,15754.1,16200,15300,,2022-07-07,3,12.9,24.2,,37.1
2022-07-04,0,Long,15:20:00,15:20:00,15754.1,16200,15300,,2022-07-07,3,12.7,10.2,Time Exit,-22.9
2022-07-05,1,Short,09:25:00,09:25:00,15918.9,16400,15400,,2022-07-07,2,2.5,9.05,,11.55
2022-07-05,0,Long,15:20:00,15:20:00,15918.9,16400,15400,,2022-07-07,2,1.65,9.5,Time Exit,-11.15
2022-07-06,1,Short,09:25:00,09:25:00,15893.7,16400,15400,,2022-07-07,1,1.75,4.35,,6.1
2022-07-06,0,Long,15:20:00,15:20:00,15893.7,16400,15400,,2022-07-07,1,1.35,3.05,Time Exit,-4.4
2022-07-07,1,Short,09:25:00,09:25:00,16102.65,16600,15600,,2022-07-07,0,0.5,1.75,,2.25
2022-07-07,0,Long,15:20:00,15:20:00,16102.65,16600,15600,,2022-07-07,0,0.05,0.05,Time Exit,-0.1
2022-07-08,1,Short,09:25:00,09:25:00,16211.65,16700,15700,,2022-07-14,4,9.95,21.55,,31.5
2022-07-08,0,Long,15:20:00,15:20:00,16211.65,16700,15700,,2022-07-14,4,6.1,16.7,Time Exit,-22.799999999999997
2022-07-11,1,Short,09:25:00,09:25:00,16142.5,16650,15650,,2022-07-14,3,4.25,14.0,,18.25
2022-07-11,0,Long,15:20:00,15:20:00,16142.5,16650,15650,,2022-07-14,3,4.1,7.0,Time Exit,-11.1
2022-07-12,1,Short,09:25:00,09:25:00,16143.45,16650,15650,,2022-07-14,2,2.45,6.6,,9.05
2022-07-12,0,Long,15:20:00,15:20:00,16143.45,16650,15650,,2022-07-14,2,1.65,7.3,Time Exit,-8.95
2022-07-13,1,Short,09:25:00,09:25:00,16117.9,16600,15600,,2022-07-14,1,1.75,1.9,,3.65
2022-07-13,0,Long,15:20:00,15:20:00,16117.9,16600,15600,,2022-07-14,1,1.2,2.85,Time Exit,-4.05
2022-07-14,1,Short,09:25:00,09:25:00,16012.9,16500,15500,,2022-07-14,0,0.75,0.7,,1.45
2022-07-14,0,Long,15:20:00,15:20:00,16012.9,16500,15500,,2022-07-14,0,0.05,0.05,Time Exit,-0.1
2022-07-15,1,Short,09:25:00,09:25:00,16007.45,16500,15500,,2022-07-21,4,6.8,14.5,,21.3
2022-07-15,0,Long,15:20:00,15:20:00,16007.45,16500,15500,,2022-07-21,4,8.0,9.55,Time Exit,-17.55
2022-07-18,1,Short,09:25:00,09:25:00,16174.05,16650,15650,,2022-07-21,3,3.25,6.75,,10.0
2022-07-18,0,Long,15:20:00,15:20:00,16174.05,16650,15650,,2022-07-21,3,4.45,3.95,Time Exit,-8.4
2022-07-19,1,Short,09:25:00,09:25:00,16251.1,16750,15750,,2022-07-21,2,1.5,5.4,,6.9
2022-07-19,0,Long,15:20:00,15:20:00,16251.1,16750,15750,,2022-07-21,2,1.2,3.35,Time Exit,-4.55
2022-07-20,1,Short,09:25:00,09:25:00,16512.75,17000,16000,,2022-07-21,1,1.15,3.9,,5.05
2022-07-20,0,Long,15:20:00,15:20:00,16512.75,17000,16000,,2022-07-21,1,0.6,2.65,Time Exit,-3.25
2022-07-21,1,Short,09:25:00,09:25:00,16513.55,17000,16000,,2022-07-21,0,0.55,0.9,,1.4500000000000002
2022-07-21,0,Long,15:20:00,15:20:00,16513.55,17000,16000,,2022-07-21,0,0.05,0.1,Time Exit,-0.15000000000000002
2022-07-22,1,Short,09:25:00,09:25:00,16695.5,17200,16200,,2022-07-28,4,4.75,17.8,,22.55
2022-07-22,0,Long,15:20:00,15:20:00,16695.5,17200,16200,,2022-07-28,4,6.15,14.6,Time Exit,-20.75
2022-07-25,1,Short,09:25:00,09:25:00,16686.55,17200,16200,,2022-07-28,3,4.55,10.65,,15.2
2022-07-25,0,Long,15:20:00,15:20:00,16686.55,17200,16200,,2022-07-28,3,2.2,9.45,Time Exit,-11.649999999999999
2022-07-26,1,Short,09:25:00,09:25:00,16549.4,17050,16050,,2022-07-28,2,3.45,4.55,,8.0
2022-07-26,0,Long,15:20:00,15:20:00,16549.4,17050,16050,,2022-07-28,2,1.55,4.6,Time Exit,-6.1499999999999995
2022-07-27,1,Short,09:25:00,09:25:00,16451.25,16950,15950,,2022-07-28,1,1.8,2.85,,4.65
2022-07-27,0,Long,15:20:00,15:20:00,16451.25,16950,15950,,2022-07-28,1,3.8,2.05,Time Exit,-5.85
2022-07-28,1,Short,09:25:00,09:25:00,16765.3,17250,16250,,2022-07-28,0,0.5,1.1,,1.6
2022-07-28,0,Long,15:19:00,15:19:00,16765.3,17250,16250,,2022-07-28,0,0.05,0.05,Time Exit,-0.1
2022-07-29,1,Short,09:25:00,09:25:00,17111.85,17600,16600,,2022-08-04,4,10.8,16.2,,27.0
2022-07-29,0,Long,15:20:00,15:20:00,17111.85,17600,16600,,2022-08-04,4,10.65,11.1,Time Exit,-21.75
2022-08-01,1,Short,09:25:00,09:25:00,17232.5,17750,16750,,2022-08-04,3,4.15,13.5,,17.65
2022-08-01,0,Long,15:20:00,15:20:00,17232.5,17750,16750,,2022-08-04,3,6.2,8.25,Time Exit,-14.45
2022-08-02,1,Short,09:25:00,09:25:00,17298.55,17800,16800,,2022-08-04,2,2.65,11.15,,13.8
2022-08-02,0,Long,15:20:00,15:20:00,17298.55,17800,16800,,2022-08-04,2,1.9,9.15,Time Exit,-11.05
2022-08-03,1,Short,09:25:00,09:25:00,17380.45,17900,16900,,2022-08-04,1,1.2,7.85,,9.049999999999999
2022-08-03,0,Long,15:20:00,15:20:00,17380.45,17900,16900,,2022-08-04,1,0.9,4.4,Time Exit,-5.300000000000001
2022-08-04,1,Short,09:25:00,09:25:00,17453.9,17950,16950,,2022-08-04,0,0.65,1.5,,2.15
2022-08-04,0,Long,15:20:00,15:20:00,17453.9,17950,16950,,2022-08-04,0,0.05,0.05,Time Exit,-0.1
2022-08-05,1,Short,09:25:00,09:25:00,17439.6,17950,16950,,2022-08-11,4,17.1,31.7,,48.8
2022-08-05,0,Long,15:20:00,15:20:00,17439.6,17950,16950,,2022-08-11,4,6.15,27.2,Time Exit,-33.35
2022-08-08,1,Short,09:25:00,09:25:00,17372.7,17850,16850,,2022-08-11,3,6.5,11.8,,18.3
2022-08-08,0,Long,15:20:00,15:20:00,17372.7,17850,16850,,2022-08-11,3,8.55,6.15,Time Exit,-14.700000000000001
2022-08-10,1,Short,09:25:00,09:25:00,17534.5,18100,17000,,2022-08-11,1,1.35,6.1,,7.449999999999999
2022-08-10,0,Long,15:20:00,15:20:00,17534.5,18100,17000,,2022-08-11,1,0.75,3.8,Time Exit,-4.55
2022-08-11,1,Short,09:25:00,09:25:00,17681.3,18250,17150,,2022-08-11,0,0.5,1.45,,1.95
2022-08-11,0,Long,15:20:00,15:20:00,17681.3,18250,17150,,2022-08-11,0,0.05,0.05,Time Exit,-0.1
2022-08-12,1,Short,09:25:00,09:25:00,17620.15,18150,17050,,2022-08-18,4,4.6,9.4,,14.0
2022-08-12,0,Long,15:20:00,15:20:00,17620.15,18150,17050,,2022-08-18,4,4.8,6.05,Time Exit,-10.85
2022-08-16,1,Short,09:25:00,09:25:00,17792.95,18350,17250,,2022-08-18,2,1.85,4.8,,6.65
2022-08-16,0,Long,15:20:00,15:20:00,17792.95,18350,17250,,2022-08-18,2,1.35,3.45,Time Exit,-4.800000000000001
2022-08-17,1,Short,09:25:00,09:25:00,17871.05,18400,17300,,2022-08-18,1,1.2,2.6,,3.8
2022-08-17,0,Long,15:20:00,15:20:00,17871.05,18400,17300,,2022-08-18,1,0.75,2.4,Time Exit,-3.15
2022-08-18,1,Short,09:25:00,09:25:00,17894.45,18450,17350,,2022-08-18,0,0.6,1.1,,1.7000000000000002
2022-08-18,0,Long,15:16:00,15:16:00,17894.45,18450,17350,,2022-08-18,0,0.05,0.1,Time Exit,-0.15000000000000002
2022-08-19,1,Short,09:25:00,09:25:00,17973.5,18500,17400,,2022-08-25,4,4.45,10.05,,14.5
2022-08-19,0,Long,15:20:00,15:20:00,17973.5,18500,17400,,2022-08-25,4,3.85,29.35,Time Exit,-33.2
2022-08-22,1,Short,09:25:00,09:25:00,17630.1,18200,17100,,2022-08-25,3,5.85,10.15,,16.0
2022-08-22,0,Long,15:20:00,15:20:00,17630.1,18200,17100,,2022-08-25,3,4.3,14.7,Time Exit,-19.0
2022-08-23,1,Short,09:25:00,09:25:00,17453.55,17950,16950,,2022-08-25,2,6.2,7.95,,14.15
2022-08-23,0,Long,15:20:00,15:20:00,17453.55,17950,16950,,2022-08-25,2,6.95,3.5,Time Exit,-10.45
2022-08-24,1,Short,09:25:00,09:25:00,17602.1,18150,17050,,2022-08-25,1,2.4,3.8,,6.199999999999999
2022-08-24,0,Long,15:20:00,15:20:00,17602.1,18150,17050,,2022-08-25,1,1.45,2.7,Time Exit,-4.15
2022-08-25,1,Short,09:25:00,09:25:00,17683.85,18250,17150,,2022-08-25,0,0.7,1.05,,1.75
2022-08-25,0,Long,15:20:00,15:20:00,17683.85,18250,17150,,2022-08-25,0,0.25,0.05,Time Exit,-0.3
2022-08-26,1,Short,09:25:00,09:25:00,17672.4,18200,17100,,2022-09-01,4,7.8,14.75,,22.55
2022-08-26,0,Long,15:20:00,15:20:00,17672.4,18200,17100,,2022-09-01,4,5.15,19.35,Time Exit,-24.5
2022-08-29,1,Short,09:25:00,09:25:00,17218.05,17700,16700,,2022-09-01,3,12.2,14.5,,26.7
2022-08-29,0,Long,15:20:00,15:20:00,17218.05,17700,16700,,2022-09-01,3,11.75,7.2,Time Exit,-18.95
2022-08-30,1,Short,09:25:00,09:25:00,17464.3,17950,16950,,2022-09-01,2,2.75,6.2,,8.95
2022-08-30,0,Long,15:20:00,15:20:00,17464.3,17950,16950,,2022-09-01,2,15.75,4.15,Time Exit,-19.9
2022-09-01,1,Short,09:25:00,09:25:00,17553.45,18100,17000,,2022-09-01,0,0.95,1.55,,2.5
2022-09-01,0,Long,15:20:00,15:20:00,17553.45,18100,17000,,2022-09-01,0,0.05,0.05,Time Exit,-0.1
2022-09-02,1,Short,09:25:00,09:25:00,17600.45,18150,17050,,2022-09-08,4,13.05,26.35,,39.400000000000006
2022-09-02,0,Long,15:20:00,15:20:00,17600.45,18150,17050,,2022-09-08,4,7.75,28.25,Time Exit,-36.0
2022-09-05,1,Short,09:25:00,09:25:00,17599.95,18150,17050,,2022-09-08,3,6.3,16.3,,22.6
2022-09-05,0,Long,15:20:00,15:20:00,17599.95,18150,17050,,2022-09-08,3,5.85,9.7,Time Exit,-15.549999999999999
2022-09-06,1,Short,09:25:00,09:25:00,17743.55,18300,17200,,2022-09-08,2,1.7,9.85,,11.549999999999999
2022-09-06,0,Long,15:20:00,15:20:00,17743.55,18300,17200,,2022-09-08,2,1.2,9.5,Time Exit,-10.7
2022-09-07,1,Short,09:25:00,09:25:00,17582.65,18150,17050,,2022-09-08,1,1.95,5.25,,7.2
2022-09-07,0,Long,15:20:00,15:20:00,17582.65,18150,17050,,2022-09-08,1,0.95,2.2,Time Exit,-3.1500000000000004
2022-09-08,1,Short,09:25:00,09:25:00,17768.75,18300,17200,,2022-09-08,0,0.6,1.3,,1.9
2022-09-08,0,Long,15:19:00,15:19:00,17768.75,18300,17200,,2022-09-08,0,0.05,0.05,Time Exit,-0.1
2022-09-09,1,Short,09:25:00,09:25:00,17892.6,18450,17350,,2022-09-15,4,5.55,15.6,,21.15
2022-09-09,0,Long,15:20:00,15:20:00,17892.6,18450,17350,,2022-09-15,4,3.55,19.55,Time Exit,-23.1
2022-09-12,1,Short,09:25:00,09:25:00,17907.45,18450,17350,,2022-09-15,3,3.05,10.45,,13.5
2022-09-12,0,Long,15:20:00,15:20:00,17907.45,18450,17350,,2022-09-15,3,2.85,8.1,Time Exit,-10.95
2022-09-13,1,Short,09:25:00,09:25:00,18041.25,18600,17500,,2022-09-15,2,1.6,7.4,,9.0
2022-09-13,0,Long,15:20:00,15:20:00,18041.25,18600,17500,,2022-09-15,2,1.2,5.6,Time Exit,-6.8
2022-09-14,1,Short,09:25:00,09:25:00,17900.7,18450,17350,,2022-09-15,1,1.75,5.95,,7.7
2022-09-14,0,Long,15:20:00,15:20:00,17900.7,18450,17350,,2022-09-15,1,1.6,2.5,Time Exit,-4.1
2022-09-15,1,Short,09:25:00,09:25:00,18082.75,18650,17550,,2022-09-15,0,0.75,1.5,,2.25
2022-09-15,0,Long,15:18:00,15:18:00,18082.75,18650,17550,,2022-09-15,0,0.05,0.05,Time Exit,-0.1
2022-09-16,1,Short,09:25:00,09:25:00,17768.0,18300,17200,,2022-09-22,4,12.2,23.15,,35.349999999999994
2022-09-16,0,Long,15:20:00,15:20:00,17768.0,18300,17200,,2022-09-22,4,7.4,52.9,Time Exit,-60.3
2022-09-19,1,Short,09:25:00,09:25:00,17449.45,17950,16950,,2022-09-22,3,24.5,27.8,,52.3
2022-09-19,0,Long,15:20:00,15:20:00,17449.45,17950,16950,,2022-09-22,3,28.5,9.9,Time Exit,-38.4
2022-09-20,1,Short,09:25:00,09:25:00,17824.85,18350,17250,,2022-09-22,2,4.5,10.9,,15.4
2022-09-20,0,Long,15:20:00,15:20:00,17824.85,18350,17250,,2022-09-22,2,2.0,8.85,Time Exit,-10.85
2022-09-21,1,Short,09:25:00,09:25:00,17810.35,18350,17250,,2022-09-22,1,1.9,8.3,,10.200000000000001
2022-09-21,0,Long,15:20:00,15:20:00,17810.35,18350,17250,,2022-09-22,1,1.3,11.6,Time Exit,-12.9
2022-09-22,1,Short,09:25:00,09:25:00,17659.2,18200,17100,,2022-09-22,0,1.2,1.05,,2.25
2022-09-22,0,Long,15:20:00,15:20:00,17659.2,18200,17100,,2022-09-22,0,0.1,0.05,Time Exit,-0.15000000000000002
2022-09-23,1,Short,09:25:00,09:25:00,17562.0,18100,17000,,2022-09-29,4,14.9,26.95,,41.85
2022-09-23,0,Long,15:20:00,15:20:00,17562.0,18100,17000,,2022-09-29,4,8.75,62.0,Time Exit,-70.75
2022-09-26,1,Short,09:25:00,09:25:00,17159.75,17650,16650,,2022-09-29,3,23.0,27.2,,50.2
2022-09-26,0,Long,15:20:00,15:20:00,17159.75,17650,16650,,2022-09-29,3,10.15,31.65,Time Exit,-41.8
2022-09-27,1,Short,09:25:00,09:25:00,17155.25,17650,16650,,2022-09-29,2,12.4,13.5,,25.9
2022-09-27,0,Long,15:20:00,15:20:00,17155.25,17650,16650,,2022-09-29,2,5.55,12.9,Time Exit,-18.45
2022-09-28,1,Short,09:25:00,09:25:00,16859.1,17350,16350,,2022-09-29,1,7.9,4.6,,12.5
2022-09-28,0,Long,15:20:00,15:20:00,16859.1,17350,16350,,2022-09-29,1,2.65,1.3,Time Exit,-3.95
2022-09-29,1,Short,09:25:00,09:25:00,17009.85,17500,16500,,2022-09-29,0,1.1,1.0,,2.1
2022-09-29,0,Long,15:20:00,15:20:00,17009.85,17500,16500,,2022-09-29,0,0.05,0.05,Time Exit,-0.1
2022-09-30,1,Short,09:25:00,09:25:00,16775.1,17300,16300,,2022-10-06,4,22.75,50.5,,73.25
2022-09-30,0,Long,15:20:00,15:20:00,16775.1,17300,16300,,2022-10-06,4,60.25,10.75,Time Exit,-71.0
2022-01-03,1,Short,09:25:00,09:25:00,17440.35,17950,16950,,2022-01-06,3,2.5,12.95,,15.45
